pair_id,file_a,file_b,label
calibration_000530,id10017/5r-26vNFeJU/00003.wav,id11100/AnT9rKPkKG0/00005.wav,0
calibration_000531,id10393/pxNluJ_THJg/00001.wav,id10393/sV_ohWbzzQg/00001.wav,1
calibration_000532,id10393/W6T8eysxkzU/00001.wav,id10956/M2k_enZdWu4/00035.wav,0
calibration_000533,id10393/VG1kjxkcfcA/00001.wav,id10393/dTOyxqXd_5M/00040.wav,1
calibration_000534,id10393/sV_ohWbzzQg/00015.wav,id11136/Axf1v9rZsEw/00014.wav,0
calibration_000535,id11130/HJnzTUM9G8E/00007.wav,id11130/U12nOxVy3WU/00003.wav,1
calibration_000536,id10017/5VxX7ZI5z5s/00004.wav,id11130/ajiJfJowUIA/00004.wav,0
calibration_000537,id11100/Yp4Tnl9Ob9Y/00018.wav,id11130/tXutBWbk5Mw/00003.wav,0
calibration_000538,id10912/WKkZvGACy8w/00003.wav,id11100/Yp4Tnl9Ob9Y/00011.wav,0
calibration_000539,id10393/pxNluJ_THJg/00001.wav,id10393/sV_ohWbzzQg/00017.wav,1
calibration_000540,id11100/Yp4Tnl9Ob9Y/00007.wav,id11130/7j_105F0RmM/00003.wav,0
calibration_000541,id11100/AnT9rKPkKG0/00009.wav,id11100/EuASmewkxyc/00002.wav,1
calibration_000542,id10724/kHSikgTOz70/00006.wav,id11100/QmihWZJn-a4/00005.wav,0
calibration_000543,id11100/0dK_zszRMGE/00006.wav,id11100/_fBugquFhNE/00002.wav,1
calibration_000544,id10724/T37JG3wNeTo/00001.wav,id10724/YsVDo2AO_X0/00001.wav,1
calibration_000545,id10393/bGMrmiwphO0/00001.wav,id10956/6ewLksV5OWo/00001.wav,0
calibration_000546,id11130/IZhnh1gf70g/00027.wav,id11130/SkG_FH0eh08/00002.wav,1
calibration_000547,id10912/2yUgv3B_YcI/00006.wav,id11136/FNJVgXnZNXM/00002.wav,0
calibration_000548,id10724/9pNGll4IBls/00001.wav,id10724/gqGgO5EQ0HQ/00002.wav,1
calibration_000549,id10017/CYb_opUpiw4/00027.wav,id11130/3OERtMNQ0Is/00002.wav,0
calibration_000550,id10912/Yf93Q8L4xhs/00019.wav,id11100/zYrplLpL_hg/00003.wav,0
calibration_000551,id10724/DP5gCFoWgGI/00005.wav,id10724/R8Pw9GUJQ08/00001.wav,1
calibration_000552,id11136/7_Gb0VYQV3s/00002.wav,id11136/klEOH87-aro/00001.wav,1
calibration_000553,id10724/gqGgO5EQ0HQ/00002.wav,id11100/I3_NJyP6jp0/00014.wav,0
calibration_000554,id10393/w3GPw1Kk2yQ/00009.wav,id11136/X2Y1UPlq0j8/00006.wav,0
calibration_000555,id10912/KRRbdyUUtLo/00009.wav,id10912/i4HQPxxEak8/00002.wav,1
calibration_000556,id10852/g5hgDbVpBQY/00002.wav,id10852/jZLH__45hVM/00008.wav,1
calibration_000557,id10956/OS1I7a4LNww/00007.wav,id11100/0dK_zszRMGE/00012.wav,0
calibration_000558,id11100/_X7bgANxPnQ/00002.wav,id11100/zYrplLpL_hg/00001.wav,1
calibration_000559,id10852/ch1WvFNOL50/00002.wav,id10852/jZLH__45hVM/00008.wav,1
calibration_000560,id10393/WqPniXc7PxY/00013.wav,id10852/sVUfcg8XQzg/00016.wav,0
calibration_000561,id10017/5VxX7ZI5z5s/00002.wav,id10017/Px9R6A3XKDM/00001.wav,1
calibration_000562,id11100/3gQ8REIxTmw/00009.wav,id11100/DWDK4jcBbJs/00001.wav,1
calibration_000563,id10393/1D22Tgx1k4A/00033.wav,id11100/3gQ8REIxTmw/00012.wav,0
calibration_000564,id10852/2iV9HT3E1Ls/00006.wav,id10852/QCbljH_QH9M/00004.wav,1
calibration_000565,id10912/67p2Yi5aHUM/00001.wav,id10912/KRRbdyUUtLo/00005.wav,1
calibration_000566,id10724/9pNGll4IBls/00001.wav,id10724/kHSikgTOz70/00004.wav,1
calibration_000567,id10912/NBh6Y-hphmo/00010.wav,id11136/7_Gb0VYQV3s/00002.wav,0
calibration_000568,id11130/YSNOW9_jlSY/00004.wav,id11130/h9TIhS400ow/00005.wav,1
calibration_000569,id10852/jZLH__45hVM/00011.wav,id11136/ydUt9GgHa9Q/00005.wav,0
calibration_000570,id10017/uy0-9hpmHJs/00002.wav,id10724/XVoRDzwHwDU/00002.wav,0
calibration_000571,id11100/vLEjFXUFGQA/00007.wav,id11100/wcAkOIVPI_I/00001.wav,1
calibration_000572,id10852/sVUfcg8XQzg/00015.wav,id11136/Axf1v9rZsEw/00004.wav,0
calibration_000573,id11136/X2Y1UPlq0j8/00007.wav,id11136/ugbeDncv40A/00001.wav,1
calibration_000574,id10724/uw8SDDK6Mbk/00018.wav,id10912/KRRbdyUUtLo/00004.wav,0
calibration_000575,id11130/HJnzTUM9G8E/00012.wav,id11130/QY-cK_Kc2OM/00001.wav,1
calibration_000576,id10724/9pNGll4IBls/00001.wav,id10724/pKOCOOG5Ukw/00002.wav,1
calibration_000577,id11130/F8zXHQZ_VyA/00007.wav,id11130/Vd5d36VtZGE/00001.wav,1
calibration_000578,id10393/VG1kjxkcfcA/00001.wav,id10393/bGMrmiwphO0/00005.wav,1
calibration_000579,id10852/QCbljH_QH9M/00004.wav,id11100/Yp4Tnl9Ob9Y/00003.wav,0
calibration_000580,id11130/RNKUA8EGl20/00008.wav,id11130/o-hOCXnEFGc/00001.wav,1
calibration_000581,id10017/BuecddErOwU/00001.wav,id10017/Px9R6A3XKDM/00003.wav,1
calibration_000582,id10724/kHSikgTOz70/00003.wav,id10852/sVUfcg8XQzg/00073.wav,0
calibration_000583,id10852/sVUfcg8XQzg/00055.wav,id11136/FNJVgXnZNXM/00002.wav,0
calibration_000584,id10017/bNNIcOJGy4w/00002.wav,id10956/pJ4Jnsz1SsA/00018.wav,0
calibration_000585,id10912/KRRbdyUUtLo/00005.wav,id11130/HJnzTUM9G8E/00007.wav,0
calibration_000586,id10956/OS1I7a4LNww/00015.wav,id11130/3OERtMNQ0Is/00003.wav,0
calibration_000587,id10724/uw8SDDK6Mbk/00011.wav,id10956/M2k_enZdWu4/00001.wav,0
calibration_000588,id10956/CkhXmrKN5A8/00003.wav,id10956/mJt1EYfxAt4/00001.wav,1
calibration_000589,id10724/xS_Mh-DOAI0/00007.wav,id10956/SK9iVw56wXs/00009.wav,0
calibration_000590,id10017/CYb_opUpiw4/00029.wav,id10017/pOJlOI5cDZw/00001.wav,1
calibration_000591,id11130/EsDpyZaVI0Q/00002.wav,id11130/F8zXHQZ_VyA/00005.wav,1
calibration_000592,id10852/sVUfcg8XQzg/00012.wav,id10956/RsUKqz-Ng84/00001.wav,0
calibration_000593,id11136/FNJVgXnZNXM/00001.wav,id11136/vZjpmzzZ_ng/00002.wav,1
calibration_000594,id10852/sVUfcg8XQzg/00042.wav,id11136/ugbeDncv40A/00001.wav,0
calibration_000595,id11100/0dK_zszRMGE/00008.wav,id11100/AnT9rKPkKG0/00004.wav,1
calibration_000596,id10393/DMBVJM39ybM/00002.wav,id10912/ad3NhT2tA7E/00022.wav,0
calibration_000597,id11100/0dK_zszRMGE/00012.wav,id11136/FNJVgXnZNXM/00001.wav,0
calibration_000598,id11100/3wHTyqxyDqk/00003.wav,id11100/hFH3_Sz-V7w/00001.wav,1
calibration_000599,id10017/pOJlOI5cDZw/00004.wav,id11136/Axf1v9rZsEw/00017.wav,0
calibration_000600,id10017/Pkfu9rKM5QA/00001.wav,id10017/uy0-9hpmHJs/00001.wav,1
calibration_000601,id11136/7_Gb0VYQV3s/00001.wav,id11136/Pded8L7dHCQ/00004.wav,1
calibration_000602,id10912/ad3NhT2tA7E/00015.wav,id11130/kYJi779BvMU/00001.wav,0
calibration_000603,id10912/H5qe-mHhOyQ/00007.wav,id10912/i4HQPxxEak8/00002.wav,1
calibration_000604,id10912/WKkZvGACy8w/00010.wav,id10956/M2k_enZdWu4/00048.wav,0
calibration_000605,id11136/dRFCuIsUAOU/00002.wav,id11136/ydUt9GgHa9Q/00002.wav,1
calibration_000606,id11100/I3_NJyP6jp0/00014.wav,id11130/ajiJfJowUIA/00013.wav,0
calibration_000607,id11136/Axf1v9rZsEw/00008.wav,id11136/ugbeDncv40A/00001.wav,1
calibration_000608,id11100/_X7bgANxPnQ/00003.wav,id11100/xs7wQ9wxtZ0/00003.wav,1
calibration_000609,id10852/2iV9HT3E1Ls/00011.wav,id10852/LcbUtnkKDxU/00001.wav,1
calibration_000610,id11100/_fBugquFhNE/00002.wav,id11136/7_Gb0VYQV3s/00001.wav,0
calibration_000611,id10724/R8Pw9GUJQ08/00001.wav,id10724/T37JG3wNeTo/00001.wav,1
calibration_000612,id10852/2iV9HT3E1Ls/00014.wav,id10912/ad3NhT2tA7E/00018.wav,0
calibration_000613,id10724/e-vuV1-N97Q/00005.wav,id10912/wrWW-p4guKQ/00004.wav,0
calibration_000614,id10017/CYb_opUpiw4/00001.wav,id10724/DP5gCFoWgGI/00011.wav,0
calibration_000615,id10912/6wBjQ6soleU/00003.wav,id10912/csbEEsKuRO8/00001.wav,1
calibration_000616,id10393/BRo6B3N-hcY/00008.wav,id10393/dTOyxqXd_5M/00020.wav,1
calibration_000617,id10017/bNNIcOJGy4w/00002.wav,id10017/xH3Pp_5yxOk/00023.wav,1
calibration_000618,id10956/RFfFOkaYMTU/00008.wav,id10956/pJ4Jnsz1SsA/00015.wav,1
calibration_000619,id10956/qM5zMKiGNgg/00004.wav,id11100/3wHTyqxyDqk/00010.wav,0
calibration_000620,id10017/CYb_opUpiw4/00019.wav,id11100/_X7bgANxPnQ/00005.wav,0
calibration_000621,id10017/6ya9UpdRCPs/00001.wav,id10017/pOJlOI5cDZw/00003.wav,1
calibration_000622,id10393/w3GPw1Kk2yQ/00011.wav,id11130/HJnzTUM9G8E/00008.wav,0
calibration_000623,id10956/5ipwzaOLhPQ/00004.wav,id10956/8Jim3lamzDQ/00009.wav,1
calibration_000624,id10017/8rp9UYZp-zA/00015.wav,id10912/67p2Yi5aHUM/00003.wav,0
calibration_000625,id10912/vvLu_7TpP8c/00004.wav,id10956/M2k_enZdWu4/00043.wav,0
calibration_000626,id10393/dTOyxqXd_5M/00009.wav,id11136/X2Y1UPlq0j8/00003.wav,0
calibration_000627,id10393/BRo6B3N-hcY/00002.wav,id10393/h4Oc0gpPFM0/00001.wav,1
calibration_000628,id10912/6wBjQ6soleU/00001.wav,id10912/KRRbdyUUtLo/00005.wav,1
calibration_000629,id10393/5tY3jMpviwk/00001.wav,id10393/aWAguBjO03M/00003.wav,1
calibration_000630,id11100/Yp4Tnl9Ob9Y/00028.wav,id11136/Axf1v9rZsEw/00015.wav,0
calibration_000631,id10017/8rp9UYZp-zA/00010.wav,id10017/qFUUDSjCy5M/00004.wav,1
calibration_000632,id10017/Pkfu9rKM5QA/00002.wav,id10017/PynZ3bQ3Ga4/00001.wav,1
calibration_000633,id11136/X2Y1UPlq0j8/00010.wav,id11136/klEOH87-aro/00001.wav,1
calibration_000634,id11100/0dK_zszRMGE/00004.wav,id11100/AnT9rKPkKG0/00004.wav,1
calibration_000635,id11100/XI667cEMR_c/00004.wav,id11130/nHUYI8o-lWg/00004.wav,0
calibration_000636,id10956/E3vmxDVWP3Q/00004.wav,id10956/RFfFOkaYMTU/00005.wav,1
calibration_000637,id10017/8rp9UYZp-zA/00002.wav,id10393/oyWxfzbelHo/00003.wav,0
calibration_000638,id10724/e-vuV1-N97Q/00008.wav,id10724/pKOCOOG5Ukw/00002.wav,1
calibration_000639,id11100/6geoWeYvFFw/00003.wav,id11100/vLrQoGW2KSI/00002.wav,1
calibration_000640,id11130/Zgl6gxMr9x0/00009.wav,id11136/FNJVgXnZNXM/00001.wav,0
calibration_000641,id10724/6tFEkfsIeXk/00004.wav,id10724/DP5gCFoWgGI/00005.wav,1
calibration_000642,id10852/2iV9HT3E1Ls/00019.wav,id10852/414w9yfPr_s/00001.wav,1
calibration_000643,id11136/JrfsarsjqF4/00001.wav,id11136/vZjpmzzZ_ng/00001.wav,1
calibration_000644,id10724/e-vuV1-N97Q/00002.wav,id11130/EU13lStSa-k/00001.wav,0
calibration_000645,id10724/XVoRDzwHwDU/00022.wav,id10852/3VjC4mp7ZZM/00003.wav,0
calibration_000646,id10956/pJ4Jnsz1SsA/00012.wav,id11130/EU13lStSa-k/00006.wav,0
calibration_000647,id10852/sVUfcg8XQzg/00069.wav,id11130/tXutBWbk5Mw/00006.wav,0
calibration_000648,id11130/FEam3q144yc/00001.wav,id11130/QY-cK_Kc2OM/00001.wav,1
calibration_000649,id10912/wrWW-p4guKQ/00006.wav,id10956/8Jim3lamzDQ/00001.wav,0
calibration_000650,id10912/MSiccNrf9o4/00001.wav,id10912/yQeyd53S1uk/00003.wav,1
calibration_000651,id10724/xS_Mh-DOAI0/00003.wav,id11130/ajiJfJowUIA/00011.wav,0
calibration_000652,id10017/Px9R6A3XKDM/00002.wav,id10393/UGid3tWJXKw/00004.wav,0
calibration_000653,id10852/fRGTY9Zed8I/00013.wav,id11136/Axf1v9rZsEw/00003.wav,0
calibration_000654,id10912/VeqfQfXAwRY/00001.wav,id10912/nKEsCDKYuIs/00001.wav,1
calibration_000655,id10956/M2k_enZdWu4/00011.wav,id11100/EuASmewkxyc/00001.wav,0
calibration_000656,id10852/JZIc4U87Mr4/00015.wav,id10852/sVUfcg8XQzg/00049.wav,1
calibration_000657,id10724/XVoRDzwHwDU/00032.wav,id10956/M2k_enZdWu4/00011.wav,0
calibration_000658,id11136/FNJVgXnZNXM/00002.wav,id11136/lgn4MoVWAd0/00003.wav,1
calibration_000659,id11100/5oDO9Avn0qg/00004.wav,id11136/lgn4MoVWAd0/00001.wav,0
calibration_000660,id10852/XuGp-z4niBY/00001.wav,id10852/sVUfcg8XQzg/00045.wav,1
calibration_000661,id10393/zv3AoFFDWGs/00001.wav,id10724/XVoRDzwHwDU/00008.wav,0
calibration_000662,id10724/gqGgO5EQ0HQ/00002.wav,id10724/xS_Mh-DOAI0/00018.wav,1
calibration_000663,id10912/csbEEsKuRO8/00001.wav,id11130/NbELtjnkhYY/00004.wav,0
calibration_000664,id10393/WqPniXc7PxY/00004.wav,id11136/Axf1v9rZsEw/00017.wav,0
calibration_000665,id10393/DMBVJM39ybM/00004.wav,id10393/W6T8eysxkzU/00001.wav,1
calibration_000666,id11100/_X7bgANxPnQ/00003.wav,id11100/xs7wQ9wxtZ0/00008.wav,1
calibration_000667,id10852/QCbljH_QH9M/00003.wav,id10852/sVUfcg8XQzg/00053.wav,1
calibration_000668,id10393/hziG7HyqQ6g/00004.wav,id11100/wcAkOIVPI_I/00001.wav,0
calibration_000669,id11130/yY2yv2W4ZLk/00005.wav,id11136/Axf1v9rZsEw/00001.wav,0
calibration_000670,id11136/X2Y1UPlq0j8/00008.wav,id11136/ydUt9GgHa9Q/00002.wav,1
calibration_000671,id10017/pOJlOI5cDZw/00005.wav,id11130/ajiJfJowUIA/00023.wav,0
calibration_000672,id11130/HpRqgDTPkP0/00006.wav,id11130/IZhnh1gf70g/00011.wav,1
calibration_000673,id11136/Axf1v9rZsEw/00010.wav,id11136/JrfsarsjqF4/00001.wav,1
calibration_000674,id10724/gqGgO5EQ0HQ/00002.wav,id10724/xS_Mh-DOAI0/00017.wav,1
calibration_000675,id10393/bGMrmiwphO0/00002.wav,id10393/sV_ohWbzzQg/00008.wav,1
calibration_000676,id11100/6Lv08Mbm1q0/00001.wav,id11100/6geoWeYvFFw/00005.wav,1
calibration_000677,id10912/Yf93Q8L4xhs/00021.wav,id11136/Pded8L7dHCQ/00004.wav,0
calibration_000678,id10393/dTOyxqXd_5M/00010.wav,id11136/ugbeDncv40A/00001.wav,0
calibration_000679,id11100/xs7wQ9wxtZ0/00005.wav,id11130/RNKUA8EGl20/00003.wav,0
calibration_000680,id10956/M2k_enZdWu4/00028.wav,id11100/I3_NJyP6jp0/00008.wav,0
calibration_000681,id10017/7QOGR0zvTxY/00002.wav,id10017/bNNIcOJGy4w/00004.wav,1
calibration_000682,id10393/oyWxfzbelHo/00004.wav,id10956/M2k_enZdWu4/00007.wav,0
calibration_000683,id10724/JNMeEXwXbqw/00002.wav,id10956/RFfFOkaYMTU/00001.wav,0
calibration_000684,id10017/8rp9UYZp-zA/00004.wav,id11136/Axf1v9rZsEw/00002.wav,0
calibration_000685,id11100/6geoWeYvFFw/00001.wav,id11100/QmihWZJn-a4/00002.wav,1
calibration_000686,id10852/JZIc4U87Mr4/00017.wav,id10912/Yf93Q8L4xhs/00008.wav,0
calibration_000687,id11130/F8zXHQZ_VyA/00011.wav,id11130/yY2yv2W4ZLk/00007.wav,1
calibration_000688,id10724/DP5gCFoWgGI/00010.wav,id11100/I3_NJyP6jp0/00010.wav,0
calibration_000689,id11130/7j_105F0RmM/00002.wav,id11130/tXutBWbk5Mw/00005.wav,1
calibration_000690,id10393/kLnCqvMY1uE/00006.wav,id11130/Zgl6gxMr9x0/00012.wav,0
calibration_000691,id10017/xLakEK2bbQw/00002.wav,id10724/uw8SDDK6Mbk/00002.wav,0
calibration_000692,id10724/XVoRDzwHwDU/00016.wav,id11136/X2Y1UPlq0j8/00009.wav,0
calibration_000693,id10393/Z39rBHg_EyE/00001.wav,id11130/Zgl6gxMr9x0/00008.wav,0
calibration_000694,id11100/hFH3_Sz-V7w/00001.wav,id11130/1qEq08w7Q5I/00003.wav,0
calibration_000695,id10724/YsVDo2AO_X0/00001.wav,id10724/xS_Mh-DOAI0/00001.wav,1
calibration_000696,id10724/9pNGll4IBls/00001.wav,id10724/e-vuV1-N97Q/00003.wav,1
calibration_000697,id10956/3z_KK_JmQQ4/00005.wav,id11130/ajiJfJowUIA/00023.wav,0
calibration_000698,id11130/YSNOW9_jlSY/00005.wav,id11130/ajiJfJowUIA/00001.wav,1
calibration_000699,id10017/xH3Pp_5yxOk/00023.wav,id10956/Agg13sg82pk/00006.wav,0
calibration_000700,id10724/T37JG3wNeTo/00001.wav,id10724/uw8SDDK6Mbk/00006.wav,1
calibration_000701,id10724/e-vuV1-N97Q/00006.wav,id10852/2iV9HT3E1Ls/00004.wav,0
calibration_000702,id10017/pOJlOI5cDZw/00006.wav,id10724/xS_Mh-DOAI0/00003.wav,0
calibration_000703,id10852/JZIc4U87Mr4/00002.wav,id11100/QmihWZJn-a4/00009.wav,0
calibration_000704,id10017/xH3Pp_5yxOk/00008.wav,id10912/WKkZvGACy8w/00002.wav,0
calibration_000705,id10912/H5qe-mHhOyQ/00004.wav,id10912/nKEsCDKYuIs/00001.wav,1
calibration_000706,id11136/dRFCuIsUAOU/00002.wav,id11136/klEOH87-aro/00001.wav,1
calibration_000707,id10912/KRRbdyUUtLo/00006.wav,id10912/MSiccNrf9o4/00001.wav,1
calibration_000708,id11130/IZhnh1gf70g/00021.wav,id11130/ajiJfJowUIA/00012.wav,1
calibration_000709,id10852/ch1WvFNOL50/00002.wav,id10852/fRGTY9Zed8I/00001.wav,1
calibration_000710,id10724/9pNGll4IBls/00001.wav,id10724/DP5gCFoWgGI/00008.wav,1
calibration_000711,id10912/WKkZvGACy8w/00014.wav,id11130/kYJi779BvMU/00001.wav,0
calibration_000712,id10852/sVUfcg8XQzg/00048.wav,id11100/Yp4Tnl9Ob9Y/00033.wav,0
calibration_000713,id10724/DP5gCFoWgGI/00008.wav,id11130/ajiJfJowUIA/00009.wav,0
calibration_000714,id10724/YsVDo2AO_X0/00001.wav,id10724/gqGgO5EQ0HQ/00002.wav,1
calibration_000715,id10852/fRGTY9Zed8I/00007.wav,id11130/YSNOW9_jlSY/00004.wav,0
calibration_000716,id10912/vvLu_7TpP8c/00007.wav,id10956/8Jim3lamzDQ/00004.wav,0
calibration_000717,id10724/uw8SDDK6Mbk/00016.wav,id10852/sVUfcg8XQzg/00052.wav,0
calibration_000718,id10912/Yf93Q8L4xhs/00025.wav,id11130/h9TIhS400ow/00007.wav,0
calibration_000719,id10017/CYb_opUpiw4/00005.wav,id10852/sVUfcg8XQzg/00038.wav,0
calibration_000720,id10912/2yUgv3B_YcI/00016.wav,id11136/X2Y1UPlq0j8/00004.wav,0
calibration_000721,id10912/ad3NhT2tA7E/00017.wav,id11136/lgn4MoVWAd0/00002.wav,0
calibration_000722,id10017/BuecddErOwU/00015.wav,id10912/dYntUuYdz4c/00001.wav,0
calibration_000723,id10912/H5qe-mHhOyQ/00004.wav,id10912/i4HQPxxEak8/00002.wav,1
calibration_000724,id10017/bNNIcOJGy4w/00002.wav,id10017/pOJlOI5cDZw/00006.wav,1
calibration_000725,id10956/M2k_enZdWu4/00032.wav,id10956/OS1I7a4LNww/00012.wav,1
calibration_000726,id10912/ad3NhT2tA7E/00015.wav,id11130/uZCf5BK2BUQ/00001.wav,0
calibration_000727,id10393/dTOyxqXd_5M/00017.wav,id11130/tXutBWbk5Mw/00007.wav,0
calibration_000728,id10393/kLnCqvMY1uE/00003.wav,id10393/sV_ohWbzzQg/00003.wav,1
calibration_000729,id10852/sVUfcg8XQzg/00071.wav,id11136/klEOH87-aro/00001.wav,0
calibration_000730,id10393/DMBVJM39ybM/00006.wav,id10393/VG1kjxkcfcA/00001.wav,1
calibration_000731,id11100/4TIelDLLOyE/00001.wav,id11100/5-veoCefJfQ/00002.wav,1
calibration_000732,id10017/5r-26vNFeJU/00009.wav,id11136/ydUt9GgHa9Q/00001.wav,0
calibration_000733,id10017/CYb_opUpiw4/00002.wav,id10956/lR3HvDI2qvw/00002.wav,0
calibration_000734,id10724/6tFEkfsIeXk/00004.wav,id10724/JNMeEXwXbqw/00002.wav,1
calibration_000735,id11130/h9TIhS400ow/00003.wav,id11130/jfW15QZTx9k/00001.wav,1
calibration_000736,id10724/6tFEkfsIeXk/00002.wav,id10852/JZIc4U87Mr4/00013.wav,0
calibration_000737,id10017/CYb_opUpiw4/00015.wav,id11100/4p9Zq781kZ0/00003.wav,0
calibration_000738,id10393/dTOyxqXd_5M/00005.wav,id10724/6tFEkfsIeXk/00004.wav,0
calibration_000739,id10017/xH3Pp_5yxOk/00017.wav,id11130/ajiJfJowUIA/00013.wav,0
calibration_000740,id10852/LcbUtnkKDxU/00001.wav,id10852/XgXbHX3_xIA/00003.wav,1
calibration_000741,id10393/BRo6B3N-hcY/00008.wav,id10393/DMBVJM39ybM/00002.wav,1
calibration_000742,id10724/6tFEkfsIeXk/00002.wav,id11136/Axf1v9rZsEw/00003.wav,0
calibration_000743,id10724/R8Pw9GUJQ08/00001.wav,id10852/JZIc4U87Mr4/00012.wav,0
calibration_000744,id10017/8rp9UYZp-zA/00006.wav,id10724/XVoRDzwHwDU/00019.wav,0
calibration_000745,id11130/IZhnh1gf70g/00004.wav,id11130/uZCf5BK2BUQ/00002.wav,1
calibration_000746,id10724/kHSikgTOz70/00009.wav,id10956/RFfFOkaYMTU/00010.wav,0
calibration_000747,id10393/DMBVJM39ybM/00003.wav,id11100/xs7wQ9wxtZ0/00006.wav,0
calibration_000748,id11136/FNJVgXnZNXM/00002.wav,id11136/lgn4MoVWAd0/00002.wav,1
calibration_000749,id10393/w3GPw1Kk2yQ/00004.wav,id10956/h_vFlQ6YUAU/00006.wav,0
calibration_000750,id11136/7_Gb0VYQV3s/00001.wav,id11136/Pded8L7dHCQ/00001.wav,1
calibration_000751,id10017/5r-26vNFeJU/00001.wav,id10017/6ya9UpdRCPs/00002.wav,1
calibration_000752,id10852/sVUfcg8XQzg/00020.wav,id10956/pJ4Jnsz1SsA/00026.wav,0
calibration_000753,id10724/XVoRDzwHwDU/00028.wav,id10852/2iV9HT3E1Ls/00013.wav,0
calibration_000754,id10852/LcbUtnkKDxU/00001.wav,id10852/sVUfcg8XQzg/00049.wav,1
calibration_000755,id10393/UGid3tWJXKw/00008.wav,id11130/KwA1y-PAbYU/00001.wav,0
calibration_000756,id10393/bGMrmiwphO0/00003.wav,id10393/zGDrufd0E7U/00001.wav,1
calibration_000757,id10912/ad3NhT2tA7E/00013.wav,id11100/pjcl0xJsrhw/00001.wav,0
calibration_000758,id10912/vvLu_7TpP8c/00001.wav,id11136/lgn4MoVWAd0/00002.wav,0
calibration_000759,id11130/RNKUA8EGl20/00011.wav,id11130/Zgl6gxMr9x0/00014.wav,1
calibration_000760,id10017/BuecddErOwU/00012.wav,id11136/klEOH87-aro/00001.wav,0
calibration_000761,id10017/xH3Pp_5yxOk/00006.wav,id10393/zv3AoFFDWGs/00011.wav,0
calibration_000762,id10017/PynZ3bQ3Ga4/00002.wav,id10017/xLakEK2bbQw/00001.wav,1
calibration_000763,id10393/JhbyTN4ivRg/00009.wav,id11130/RNKUA8EGl20/00005.wav,0
calibration_000764,id11136/Pded8L7dHCQ/00001.wav,id11136/lgn4MoVWAd0/00003.wav,1
calibration_000765,id10724/XVoRDzwHwDU/00023.wav,id10724/kHSikgTOz70/00006.wav,1
calibration_000766,id11100/3gQ8REIxTmw/00014.wav,id11100/5oDO9Avn0qg/00004.wav,1
calibration_000767,id10912/KRRbdyUUtLo/00005.wav,id11130/EU13lStSa-k/00010.wav,0
calibration_000768,id10393/WqPniXc7PxY/00018.wav,id10393/kLnCqvMY1uE/00006.wav,1
calibration_000769,id10724/gqGgO5EQ0HQ/00001.wav,id10724/kHSikgTOz70/00004.wav,1
calibration_000770,id10956/aXqRLChwGRo/00001.wav,id10956/pJ4Jnsz1SsA/00001.wav,1
calibration_000771,id11130/QY-cK_Kc2OM/00001.wav,id11130/yY2yv2W4ZLk/00009.wav,1
calibration_000772,id10912/KRRbdyUUtLo/00011.wav,id10912/nDpaVYtKQUo/00004.wav,1
calibration_000773,id11136/JrfsarsjqF4/00001.wav,id11136/lgn4MoVWAd0/00003.wav,1
calibration_000774,id10393/c1JZyTDFDbk/00004.wav,id10852/sVUfcg8XQzg/00024.wav,0
calibration_000775,id10852/2iV9HT3E1Ls/00010.wav,id10852/XuGp-z4niBY/00001.wav,1
calibration_000776,id10956/5ipwzaOLhPQ/00001.wav,id10956/M2k_enZdWu4/00007.wav,1
calibration_000777,id11100/_X7bgANxPnQ/00003.wav,id11130/IZhnh1gf70g/00009.wav,0
calibration_000778,id11136/Axf1v9rZsEw/00004.wav,id11136/vZjpmzzZ_ng/00003.wav,1
calibration_000779,id10393/dTOyxqXd_5M/00020.wav,id10724/e-vuV1-N97Q/00006.wav,0
calibration_000780,id10724/pKOCOOG5Ukw/00002.wav,id10724/xS_Mh-DOAI0/00012.wav,1
calibration_000781,id10393/WqPniXc7PxY/00019.wav,id11136/ydUt9GgHa9Q/00001.wav,0
calibration_000782,id10852/sVUfcg8XQzg/00013.wav,id11130/Zgl6gxMr9x0/00010.wav,0
calibration_000783,id10017/uy0-9hpmHJs/00001.wav,id10852/sVUfcg8XQzg/00063.wav,0
calibration_000784,id10724/e-vuV1-N97Q/00002.wav,id10852/sVUfcg8XQzg/00074.wav,0
calibration_000785,id10017/BuecddErOwU/00005.wav,id10017/qFUUDSjCy5M/00002.wav,1
calibration_000786,id10017/CYb_opUpiw4/00008.wav,id10724/uw8SDDK6Mbk/00004.wav,0
calibration_000787,id10724/R8Pw9GUJQ08/00001.wav,id10724/XVoRDzwHwDU/00017.wav,1
calibration_000788,id10956/pJ4Jnsz1SsA/00015.wav,id11130/FEam3q144yc/00001.wav,0
calibration_000789,id10017/qFUUDSjCy5M/00004.wav,id11136/ydUt9GgHa9Q/00006.wav,0
calibration_000790,id11130/HpRqgDTPkP0/00004.wav,id11136/Pded8L7dHCQ/00001.wav,0
calibration_000791,id10956/Agg13sg82pk/00009.wav,id11130/ajiJfJowUIA/00017.wav,0
calibration_000792,id10724/9pNGll4IBls/00001.wav,id10724/fUKPz7jr6NE/00001.wav,1
calibration_000793,id11100/AnT9rKPkKG0/00003.wav,id11100/vLEjFXUFGQA/00004.wav,1
calibration_000794,id10956/3z_KK_JmQQ4/00004.wav,id10956/h_vFlQ6YUAU/00008.wav,1
