pair_id,file_a,file_b,utterance_id_a,utterance_id_b,label,similarity,status,error
calibration_000913,id10393/c1JZyTDFDbk/00006.wav,id11100/3gQ8REIxTmw/00008.wav,utt_001226,utt_004004,0,0.08910635858774185,success,
calibration_000914,id11136/X2Y1UPlq0j8/00003.wav,id11136/vZjpmzzZ_ng/00002.wav,utt_004485,utt_004480,1,0.23831012845039368,success,
calibration_000915,id10017/BuecddErOwU/00010.wav,id10017/qFUUDSjCy5M/00003.wav,utt_000354,utt_000420,1,0.7256225943565369,success,
calibration_000916,id10956/CkhXmrKN5A8/00003.wav,id10956/E3vmxDVWP3Q/00004.wav,utt_003275,utt_003279,1,0.6173705458641052,success,
calibration_000917,id10017/5r-26vNFeJU/00001.wav,id10017/CYb_opUpiw4/00016.wav,utt_000303,utt_000378,1,0.687865674495697,success,
calibration_000918,id10724/6tFEkfsIeXk/00005.wav,id10724/uw8SDDK6Mbk/00013.wav,utt_001878,utt_001933,1,0.561011552810669,success,
calibration_000919,id10393/aWAguBjO03M/00008.wav,id10852/XgXbHX3_xIA/00004.wav,utt_001205,utt_002171,0,0.11324994266033173,success,
calibration_000920,id10017/6ya9UpdRCPs/00002.wav,id10017/qFUUDSjCy5M/00005.wav,utt_000320,utt_000422,1,0.5953870415687561,success,
calibration_000921,id10724/T37JG3wNeTo/00001.wav,id10724/kHSikgTOz70/00002.wav,utt_001920,utt_001909,1,0.7345600724220276,success,
calibration_000922,id10912/Lk1L05xmUwY/00001.wav,id10912/VeqfQfXAwRY/00001.wav,utt_002407,utt_002433,1,0.6213931441307068,success,
calibration_000923,id10956/5ipwzaOLhPQ/00002.wav,id10956/qM5zMKiGNgg/00006.wav,utt_003244,utt_003434,1,0.7011321783065796,success,
calibration_000924,id11100/AnT9rKPkKG0/00007.wav,id11100/Yp4Tnl9Ob9Y/00029.wav,utt_004071,utt_004208,1,0.7717878222465515,success,
calibration_000925,id10912/Yf93Q8L4xhs/00007.wav,id11130/Zgl6gxMr9x0/00007.wav,utt_002507,utt_004438,0,0.06017807871103287,success,
calibration_000926,id10912/6wBjQ6soleU/00002.wav,id10912/EvCyt2keqW4/00001.wav,utt_002325,utt_002373,1,0.6268258690834045,success,
calibration_000927,id10852/JZIc4U87Mr4/00013.wav,id11136/Axf1v9rZsEw/00016.wav,utt_002063,utt_004463,0,0.045605823397636414,success,
calibration_000928,id10393/1D22Tgx1k4A/00029.wav,id10956/M2k_enZdWu4/00037.wav,utt_001172,utt_003366,0,0.050860852003097534,success,
calibration_000929,id10393/dTOyxqXd_5M/00038.wav,id10393/zv3AoFFDWGs/00007.wav,utt_001271,utt_001453,1,0.6443364024162292,success,
calibration_000930,id10393/w3GPw1Kk2yQ/00011.wav,id11130/ajiJfJowUIA/00014.wav,utt_001413,utt_004252,0,0.18468444049358368,success,
calibration_000931,id11100/Yp4Tnl9Ob9Y/00003.wav,id11136/X2Y1UPlq0j8/00008.wav,utt_004182,utt_004490,0,0.2967083156108856,success,
calibration_000932,id10956/RFfFOkaYMTU/00009.wav,id11136/FNJVgXnZNXM/00002.wav,utt_003443,utt_004468,0,0.041760388761758804,success,
calibration_000933,id10017/xH3Pp_5yxOk/00012.wav,id11130/HJnzTUM9G8E/00009.wav,utt_000439,utt_004311,0,0.021202856674790382,success,
calibration_000934,id10017/8rp9UYZp-zA/00005.wav,id10912/NBh6Y-hphmo/00002.wav,utt_000327,utt_002411,0,0.07066138833761215,success,
calibration_000935,id10017/Px9R6A3XKDM/00002.wav,id10912/c5k0yjQqaww/00003.wav,utt_000413,utt_002355,0,0.07905013859272003,success,
calibration_000936,id10393/dTOyxqXd_5M/00015.wav,id11130/EU13lStSa-k/00006.wav,utt_001248,utt_004273,0,0.10836204141378403,success,
calibration_000937,id10017/xH3Pp_5yxOk/00023.wav,id11136/lgn4MoVWAd0/00003.wav,utt_000450,utt_004473,0,0.04961622506380081,success,
calibration_000938,id10724/XVoRDzwHwDU/00028.wav,id11130/nHUYI8o-lWg/00004.wav,utt_001984,utt_004373,0,-0.0029852944426238537,success,
calibration_000939,id11100/4p9Zq781kZ0/00002.wav,id11136/X2Y1UPlq0j8/00010.wav,utt_004031,utt_004492,0,0.2709828317165375,success,
calibration_000940,id11100/0dK_zszRMGE/00002.wav,id11130/kYJi779BvMU/00002.wav,utt_003985,utt_004363,0,0.061748333275318146,success,
calibration_000941,id10956/lR3HvDI2qvw/00003.wav,id11100/3gQ8REIxTmw/00018.wav,utt_003318,utt_004014,0,0.07855663448572159,success,
calibration_000942,id10852/2iV9HT3E1Ls/00019.wav,id10912/ad3NhT2tA7E/00012.wav,utt_002008,utt_002338,0,-0.04672525078058243,success,
calibration_000943,id10956/2CsyGLVAS2g/00002.wav,id11136/ydUt9GgHa9Q/00002.wav,utt_003236,utt_004495,0,0.02317633293569088,success,
calibration_000944,id10912/JtTrbIAKVQg/00001.wav,id10912/KRRbdyUUtLo/00006.wav,utt_002395,utt_002401,1,0.6493051648139954,success,
calibration_000945,id10852/414w9yfPr_s/00001.wav,id10852/bezBfE_aCrI/00002.wav,utt_002016,utt_002018,1,0.7017564177513123,success,
calibration_000946,id10852/fRGTY9Zed8I/00013.wav,id10912/c5k0yjQqaww/00001.wav,utt_002042,utt_002353,0,0.11110281199216843,success,
calibration_000947,id10393/pxNluJ_THJg/00001.wav,id10393/sV_ohWbzzQg/00002.wav,utt_001361,utt_001372,1,0.5519208312034607,success,
calibration_000948,id10017/7QOGR0zvTxY/00002.wav,id10017/pOJlOI5cDZw/00006.wav,utt_000322,utt_000411,1,0.682084858417511,success,
calibration_000949,id10852/cucj7WNGWmU/00004.wav,id10852/jZLH__45hVM/00017.wav,utt_002027,utt_002088,1,0.5230064988136292,success,
calibration_000950,id11136/X2Y1UPlq0j8/00008.wav,id11136/dRFCuIsUAOU/00001.wav,utt_004490,utt_004465,1,0.6293940544128418,success,
calibration_000951,id10724/kHSikgTOz70/00007.wav,id11136/Axf1v9rZsEw/00003.wav,utt_001914,utt_004450,0,-0.0491086021065712,success,
calibration_000952,id10724/e-vuV1-N97Q/00005.wav,id10724/kHSikgTOz70/00006.wav,utt_001895,utt_001913,1,0.6343923807144165,success,
calibration_000953,id10393/W6T8eysxkzU/00002.wav,id10393/hziG7HyqQ6g/00002.wav,utt_001421,utt_001280,1,0.5599774718284607,success,
calibration_000954,id10393/oyWxfzbelHo/00042.wav,id11100/Yp4Tnl9Ob9Y/00022.wav,utt_001356,utt_004201,0,0.1018299087882042,success,
calibration_000955,id11100/6geoWeYvFFw/00003.wav,id11130/Zgl6gxMr9x0/00007.wav,utt_004050,utt_004438,0,0.12869127094745636,success,
calibration_000956,id10017/BuecddErOwU/00012.wav,id10912/EvCyt2keqW4/00005.wav,utt_000356,utt_002377,0,0.11335410177707672,success,
calibration_000957,id10017/PynZ3bQ3Ga4/00002.wav,id10017/xLakEK2bbQw/00003.wav,utt_000417,utt_000453,1,0.648846447467804,success,
calibration_000958,id11130/SkG_FH0eh08/00001.wav,id11130/Vd5d36VtZGE/00001.wav,utt_004395,utt_004416,1,0.7823680639266968,success,
calibration_000959,id10852/JZIc4U87Mr4/00021.wav,id10956/JtKyh83pDBs/00005.wav,utt_002071,utt_003315,0,0.13855883479118347,success,
calibration_000960,id10724/gqGgO5EQ0HQ/00001.wav,id11130/Zgl6gxMr9x0/00008.wav,utt_001900,utt_004439,0,-0.11992646753787994,success,
calibration_000961,id10017/xH3Pp_5yxOk/00006.wav,id10393/pxNluJ_THJg/00001.wav,utt_000433,utt_001361,0,0.04186002537608147,success,
calibration_000962,id10393/h4Oc0gpPFM0/00001.wav,id10393/pxNluJ_THJg/00001.wav,utt_001278,utt_001361,1,0.4823707342147827,success,
calibration_000963,id10017/CYb_opUpiw4/00012.wav,id10912/vvLu_7TpP8c/00030.wav,utt_000374,utt_002463,0,0.10390868782997131,success,
calibration_000964,id10393/oyWxfzbelHo/00030.wav,id11100/3wHTyqxyDqk/00013.wav,utt_001344,utt_004029,0,0.13133233785629272,success,
calibration_000965,id10724/e-vuV1-N97Q/00008.wav,id10912/wrWW-p4guKQ/00001.wav,utt_001898,utt_002494,0,0.21728691458702087,success,
calibration_000966,id10912/GE7RTk2_AqQ/00001.wav,id10912/yQeyd53S1uk/00002.wav,utt_002381,utt_002529,1,0.8175684809684753,success,
calibration_000967,id10724/6tFEkfsIeXk/00001.wav,id10724/9pNGll4IBls/00001.wav,utt_001874,utt_001879,1,0.5179619193077087,success,
calibration_000968,id10912/Lk1L05xmUwY/00002.wav,id10912/VeqfQfXAwRY/00001.wav,utt_002408,utt_002433,1,0.47874146699905396,success,
calibration_000969,id11100/vLEjFXUFGQA/00004.wav,id11130/IZhnh1gf70g/00022.wav,utt_004147,utt_004350,0,0.04538881033658981,success,
calibration_000970,id10393/RJU2Lx3pz6U/00006.wav,id10393/oyWxfzbelHo/00037.wav,utt_001367,utt_001351,1,0.6853919625282288,success,
calibration_000971,id10393/5tY3jMpviwk/00001.wav,id10393/hziG7HyqQ6g/00004.wav,utt_001197,utt_001282,1,0.65202796459198,success,
calibration_000972,id11136/Axf1v9rZsEw/00007.wav,id11136/lgn4MoVWAd0/00002.wav,utt_004454,utt_004472,1,0.5329881906509399,success,
calibration_000973,id10017/CYb_opUpiw4/00022.wav,id10852/sVUfcg8XQzg/00067.wav,utt_000384,utt_002160,0,0.18952400982379913,success,
calibration_000974,id10393/bGMrmiwphO0/00004.wav,id11130/ajiJfJowUIA/00022.wav,utt_001210,utt_004260,0,0.2911751866340637,success,
calibration_000975,id10724/uw8SDDK6Mbk/00003.wav,id11136/Pded8L7dHCQ/00003.wav,utt_001923,utt_004476,0,0.009420538321137428,success,
calibration_000976,id11136/vZjpmzzZ_ng/00002.wav,id11136/ydUt9GgHa9Q/00003.wav,utt_004480,utt_004496,1,0.3395133912563324,success,
calibration_000977,id10724/uw8SDDK6Mbk/00018.wav,id10956/lR3HvDI2qvw/00003.wav,utt_001938,utt_003318,0,0.08646499365568161,success,
calibration_000978,id10017/CYb_opUpiw4/00026.wav,id10393/w3GPw1Kk2yQ/00017.wav,utt_000388,utt_001419,0,0.07311909645795822,success,
calibration_000979,id10956/2CsyGLVAS2g/00001.wav,id10956/J-qEplZwXYk/00005.wav,utt_003235,utt_003308,1,0.5663093328475952,success,
calibration_000980,id10017/5VxX7ZI5z5s/00003.wav,id10724/xS_Mh-DOAI0/00004.wav,utt_000315,utt_001942,0,0.058639418333768845,success,
calibration_000981,id10852/sVUfcg8XQzg/00057.wav,id11130/RNKUA8EGl20/00006.wav,utt_002150,utt_004384,0,0.018000662326812744,success,
calibration_000982,id10852/414w9yfPr_s/00001.wav,id10852/XuGp-z4niBY/00001.wav,utt_002016,utt_002172,1,0.7266416549682617,success,
calibration_000983,id11100/AnT9rKPkKG0/00001.wav,id11100/wcAkOIVPI_I/00001.wav,utt_004065,utt_004153,1,0.6015868782997131,success,
calibration_000984,id10017/CYb_opUpiw4/00002.wav,id10017/xLakEK2bbQw/00002.wav,utt_000364,utt_000452,1,0.6341226696968079,success,
calibration_000985,id10852/bezBfE_aCrI/00003.wav,id10852/sVUfcg8XQzg/00056.wav,utt_002019,utt_002149,1,0.725039005279541,success,
calibration_000986,id10852/QCbljH_QH9M/00001.wav,id11130/nHUYI8o-lWg/00003.wav,utt_002090,utt_004372,0,0.07506664097309113,success,
calibration_000987,id10017/CYb_opUpiw4/00019.wav,id10393/UGid3tWJXKw/00002.wav,utt_000381,utt_001389,0,-0.0250677652657032,success,
calibration_000988,id10017/Pkfu9rKM5QA/00003.wav,id10393/msOWiaq428g/00002.wav,utt_000401,utt_001314,0,0.060507986694574356,success,
calibration_000989,id10724/kHSikgTOz70/00001.wav,id10912/3efhGhqizHg/00001.wav,utt_001908,utt_002316,0,0.020226718857884407,success,
calibration_000990,id10724/gqGgO5EQ0HQ/00003.wav,id10724/kHSikgTOz70/00004.wav,utt_001902,utt_001911,1,0.984764814376831,success,
calibration_000991,id10017/qFUUDSjCy5M/00008.wav,id10724/uw8SDDK6Mbk/00012.wav,utt_000425,utt_001932,0,0.012117799371480942,success,
calibration_000992,id10017/Pkfu9rKM5QA/00003.wav,id10956/Agg13sg82pk/00002.wav,utt_000401,utt_003263,0,0.35785624384880066,success,
calibration_000993,id10724/XVoRDzwHwDU/00027.wav,id11136/X2Y1UPlq0j8/00005.wav,utt_001983,utt_004487,0,0.11099693179130554,success,
calibration_000994,id10724/T37JG3wNeTo/00001.wav,id10724/pKOCOOG5Ukw/00001.wav,utt_001920,utt_001917,1,0.6578464508056641,success,
calibration_000995,id10017/Px9R6A3XKDM/00004.wav,id10017/qFUUDSjCy5M/00004.wav,utt_000415,utt_000421,1,0.6289513111114502,success,
calibration_000996,id11136/X2Y1UPlq0j8/00005.wav,id11136/lgn4MoVWAd0/00002.wav,utt_004487,utt_004472,1,0.6950975656509399,success,
calibration_000997,id10852/3VjC4mp7ZZM/00002.wav,id10852/XgXbHX3_xIA/00002.wav,utt_002014,utt_002169,1,0.6376270651817322,success,
calibration_000998,id11100/6Lv08Mbm1q0/00001.wav,id11100/QmihWZJn-a4/00004.wav,utt_004054,utt_004137,1,0.6604570150375366,success,
calibration_000999,id10852/JZIc4U87Mr4/00012.wav,id10852/g5hgDbVpBQY/00004.wav,utt_002062,utt_002048,1,0.6900774240493774,success,
calibration_001000,id10017/BuecddErOwU/00011.wav,id10017/PynZ3bQ3Ga4/00002.wav,utt_000355,utt_000417,1,0.5749478936195374,success,
calibration_001001,id10017/CYb_opUpiw4/00014.wav,id10724/XVoRDzwHwDU/00010.wav,utt_000376,utt_001966,0,0.11024981737136841,success,
calibration_001002,id10852/g5hgDbVpBQY/00002.wav,id11100/EuASmewkxyc/00006.wav,utt_002046,utt_004080,0,0.045638326555490494,success,
calibration_001003,id10852/sVUfcg8XQzg/00039.wav,id10956/RFfFOkaYMTU/00002.wav,utt_002132,utt_003436,0,0.19046546518802643,success,
calibration_001004,id10912/KRRbdyUUtLo/00002.wav,id11100/Yp4Tnl9Ob9Y/00031.wav,utt_002397,utt_004210,0,-0.016839567571878433,success,
calibration_001005,id11130/3OERtMNQ0Is/00003.wav,id11130/tXutBWbk5Mw/00005.wav,utt_004226,utt_004402,1,0.7388299107551575,success,
calibration_001006,id11100/5-veoCefJfQ/00003.wav,id11100/vLEjFXUFGQA/00001.wav,utt_004039,utt_004144,1,0.6959818005561829,success,
calibration_001007,id10956/pJ4Jnsz1SsA/00026.wav,id11130/tXutBWbk5Mw/00006.wav,utt_003422,utt_004403,0,0.15752451121807098,success,
calibration_001008,id10956/5ipwzaOLhPQ/00001.wav,id10956/OS1I7a4LNww/00017.wav,utt_003243,utt_003395,1,0.4972892999649048,success,
calibration_001009,id11100/EuASmewkxyc/00001.wav,id11100/YaYaPzSxRA8/00001.wav,utt_004075,utt_004179,1,0.774211585521698,success,
calibration_001010,id11136/ugbeDncv40A/00001.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_004478,utt_004481,1,0.4957585036754608,success,
calibration_001011,id11100/Yp4Tnl9Ob9Y/00033.wav,id11130/YSNOW9_jlSY/00001.wav,utt_004212,utt_004417,0,-0.004826330114156008,success,
calibration_001012,id10393/DMBVJM39ybM/00002.wav,id10724/xS_Mh-DOAI0/00012.wav,utt_001229,utt_001950,0,-0.061640966683626175,success,
calibration_001013,id10912/Lk1L05xmUwY/00002.wav,id11100/Yp4Tnl9Ob9Y/00032.wav,utt_002408,utt_004211,0,0.11607813835144043,success,
calibration_001014,id10393/WqPniXc7PxY/00004.wav,id11100/3gQ8REIxTmw/00004.wav,utt_001425,utt_004000,0,0.07754701375961304,success,
calibration_001015,id10017/8rp9UYZp-zA/00015.wav,id10912/nDpaVYtKQUo/00001.wav,utt_000337,utt_002427,0,0.11926645785570145,success,
calibration_001016,id10017/BuecddErOwU/00005.wav,id10724/xS_Mh-DOAI0/00012.wav,utt_000349,utt_001950,0,0.015948908403515816,success,
calibration_001017,id10393/1D22Tgx1k4A/00028.wav,id10724/DP5gCFoWgGI/00009.wav,utt_001171,utt_001888,0,-0.015604467131197453,success,
calibration_001018,id10956/M2k_enZdWu4/00012.wav,id11136/Axf1v9rZsEw/00011.wav,utt_003341,utt_004458,0,0.06151718646287918,success,
calibration_001019,id10017/8rp9UYZp-zA/00008.wav,id10017/Pkfu9rKM5QA/00007.wav,utt_000330,utt_000405,1,0.6637890338897705,success,
calibration_001020,id10956/M2k_enZdWu4/00011.wav,id11130/ajiJfJowUIA/00020.wav,utt_003340,utt_004258,0,0.06996836513280869,success,
calibration_001021,id10724/6tFEkfsIeXk/00002.wav,id10912/EnAmuPInAvs/00001.wav,utt_001875,utt_002372,0,0.2107991725206375,success,
calibration_001022,id10393/Z39rBHg_EyE/00003.wav,id11130/IZhnh1gf70g/00012.wav,utt_001443,utt_004340,0,0.3292180895805359,success,
calibration_001023,id10956/3z_KK_JmQQ4/00005.wav,id10956/QcoqcI_ReP4/00001.wav,utt_003241,utt_003428,1,0.5370036959648132,success,
calibration_001024,id11130/EsDpyZaVI0Q/00001.wav,id11130/o-hOCXnEFGc/00001.wav,utt_004266,utt_004377,1,0.3346821963787079,success,
calibration_001025,id10393/WqPniXc7PxY/00012.wav,id10393/oyWxfzbelHo/00028.wav,utt_001433,utt_001342,1,0.6985926628112793,success,
calibration_001026,id10852/sVUfcg8XQzg/00072.wav,id11136/JrfsarsjqF4/00001.wav,utt_002165,utt_004469,0,0.024647114798426628,success,
calibration_001027,id10393/BRo6B3N-hcY/00007.wav,id10393/bGMrmiwphO0/00003.wav,utt_001219,utt_001209,1,0.645962119102478,success,
calibration_001028,id10017/bNNIcOJGy4w/00001.wav,id10724/uw8SDDK6Mbk/00011.wav,utt_000341,utt_001931,0,0.09198971092700958,success,
calibration_001029,id10017/8rp9UYZp-zA/00006.wav,id10017/xH3Pp_5yxOk/00021.wav,utt_000328,utt_000448,1,0.7264153361320496,success,
calibration_001030,id10912/nDpaVYtKQUo/00003.wav,id10956/M2k_enZdWu4/00011.wav,utt_002429,utt_003340,0,0.05893518775701523,success,
calibration_001031,id10393/W6T8eysxkzU/00001.wav,id10393/w3GPw1Kk2yQ/00006.wav,utt_001420,utt_001408,1,0.578262209892273,success,
calibration_001032,id10852/bezBfE_aCrI/00001.wav,id10852/ch1WvFNOL50/00002.wav,utt_002017,utt_002022,1,0.6547573804855347,success,
calibration_001033,id11136/dRFCuIsUAOU/00002.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_004466,utt_004481,1,0.3946610391139984,success,
calibration_001034,id10017/CYb_opUpiw4/00008.wav,id10956/pJ4Jnsz1SsA/00003.wav,utt_000370,utt_003399,0,0.286586195230484,success,
calibration_001035,id10017/iwN6Hu6xyM0/00003.wav,id10017/pOJlOI5cDZw/00001.wav,utt_000395,utt_000406,1,0.5555735230445862,success,
calibration_001036,id10912/2yUgv3B_YcI/00003.wav,id10912/vvLu_7TpP8c/00023.wav,utt_002297,utt_002456,1,0.7481597065925598,success,
calibration_001037,id10724/xS_Mh-DOAI0/00009.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_001947,utt_004481,0,0.15629880130290985,success,
calibration_001038,id10724/T37JG3wNeTo/00001.wav,id10724/kHSikgTOz70/00005.wav,utt_001920,utt_001912,1,0.7553015351295471,success,
calibration_001039,id10852/JZIc4U87Mr4/00010.wav,id10852/cucj7WNGWmU/00004.wav,utt_002060,utt_002027,1,0.529636025428772,success,
calibration_001040,id11100/5-veoCefJfQ/00003.wav,id11100/QmihWZJn-a4/00003.wav,utt_004039,utt_004136,1,0.6512970924377441,success,
calibration_001041,id10393/kLnCqvMY1uE/00003.wav,id10912/WKkZvGACy8w/00003.wav,utt_001309,utt_002472,0,0.06311871856451035,success,
calibration_001042,id10017/CYb_opUpiw4/00010.wav,id10017/xLakEK2bbQw/00002.wav,utt_000372,utt_000452,1,0.5429725050926208,success,
calibration_001043,id10393/1D22Tgx1k4A/00031.wav,id11100/xs7wQ9wxtZ0/00004.wav,utt_001174,utt_004171,0,0.10654561221599579,success,
calibration_001044,id10017/8rp9UYZp-zA/00011.wav,id10912/WKkZvGACy8w/00016.wav,utt_000333,utt_002485,0,0.10427021980285645,success,
calibration_001045,id10956/Agg13sg82pk/00002.wav,id11130/RNKUA8EGl20/00014.wav,utt_003263,utt_004392,0,0.05254421755671501,success,
calibration_001046,id10912/EvCyt2keqW4/00002.wav,id10912/MSiccNrf9o4/00001.wav,utt_002374,utt_002409,1,0.5183407664299011,success,
calibration_001047,id10724/pKOCOOG5Ukw/00001.wav,id10724/uw8SDDK6Mbk/00016.wav,utt_001917,utt_001936,1,0.7273123264312744,success,
calibration_001048,id10724/XVoRDzwHwDU/00006.wav,id10724/fUKPz7jr6NE/00001.wav,utt_001962,utt_001899,1,0.6741824746131897,success,
calibration_001049,id10393/c1JZyTDFDbk/00005.wav,id10393/hziG7HyqQ6g/00002.wav,utt_001225,utt_001280,1,0.6685130000114441,success,
calibration_001050,id10724/XVoRDzwHwDU/00026.wav,id11130/Zgl6gxMr9x0/00013.wav,utt_001982,utt_004444,0,-0.08355013281106949,success,
calibration_001051,id10017/8rp9UYZp-zA/00011.wav,id11136/Pded8L7dHCQ/00003.wav,utt_000333,utt_004476,0,0.05600156635046005,success,
calibration_001052,id11136/dRFCuIsUAOU/00001.wav,id11136/klEOH87-aro/00001.wav,utt_004465,utt_004470,1,0.6496361494064331,success,
calibration_001053,id10956/OS1I7a4LNww/00018.wav,id11100/Yp4Tnl9Ob9Y/00020.wav,utt_003396,utt_004199,0,0.12115592509508133,success,
calibration_001054,id10956/E3vmxDVWP3Q/00002.wav,id10956/pJ4Jnsz1SsA/00006.wav,utt_003277,utt_003402,1,0.7050468921661377,success,
calibration_001055,id10912/NBh6Y-hphmo/00009.wav,id11136/vZjpmzzZ_ng/00003.wav,utt_002418,utt_004481,0,-0.059644024819135666,success,
calibration_001056,id10956/M2k_enZdWu4/00001.wav,id11136/z1dLArSg5PQ/00001.wav,utt_003330,utt_004500,0,0.07578609138727188,success,
calibration_001057,id11100/_fBugquFhNE/00001.wav,id11100/vLEjFXUFGQA/00006.wav,utt_004056,utt_004149,1,0.6608238816261292,success,
calibration_001058,id10393/aWAguBjO03M/00001.wav,id10393/pxNluJ_THJg/00001.wav,utt_001198,utt_001361,1,0.5437185168266296,success,
calibration_001059,id10393/dTOyxqXd_5M/00026.wav,id11100/mbPLgZ4EjM0/00002.wav,utt_001259,utt_004122,0,0.050583615899086,success,
calibration_001060,id10956/SK9iVw56wXs/00019.wav,id11130/7j_105F0RmM/00003.wav,utt_003473,utt_004232,0,0.006833645049482584,success,
calibration_001061,id10852/LcbUtnkKDxU/00001.wav,id10852/XgXbHX3_xIA/00004.wav,utt_002089,utt_002171,1,0.6906177997589111,success,
calibration_001062,id11130/Irh4nKsPGwg/00002.wav,id11130/yY2yv2W4ZLk/00006.wav,utt_004328,utt_004428,1,0.7867223024368286,success,
calibration_001063,id10017/xH3Pp_5yxOk/00022.wav,id10912/KRRbdyUUtLo/00002.wav,utt_000449,utt_002397,0,0.04013733193278313,success,
calibration_001064,id10956/E3vmxDVWP3Q/00002.wav,id10956/mJt1EYfxAt4/00001.wav,utt_003277,utt_003378,1,0.585547685623169,success,
calibration_001065,id11100/I3_NJyP6jp0/00006.wav,id11100/_X7bgANxPnQ/00006.wav,utt_004097,utt_004064,1,0.6837493181228638,success,
calibration_001066,id10956/pJ4Jnsz1SsA/00006.wav,id10956/zNzlB5JN_kY/00002.wav,utt_003402,utt_003475,1,0.6421096324920654,success,
calibration_001067,id10393/aWAguBjO03M/00002.wav,id10393/oyWxfzbelHo/00024.wav,utt_001199,utt_001338,1,0.653282105922699,success,
calibration_001068,id10393/RJU2Lx3pz6U/00007.wav,id11100/jLxYcYqHGAg/00007.wav,utt_001368,utt_004117,0,0.12317100912332535,success,
calibration_001069,id10956/aXqRLChwGRo/00001.wav,id10956/qM5zMKiGNgg/00005.wav,utt_003272,utt_003433,1,0.7468519806861877,success,
calibration_001070,id10912/2yUgv3B_YcI/00014.wav,id10912/MSiccNrf9o4/00001.wav,utt_002308,utt_002409,1,0.5456247925758362,success,
calibration_001071,id10017/7QOGR0zvTxY/00002.wav,id10017/Px9R6A3XKDM/00002.wav,utt_000322,utt_000413,1,0.6898309588432312,success,
calibration_001072,id10912/NBh6Y-hphmo/00013.wav,id11130/EU13lStSa-k/00008.wav,utt_002422,utt_004275,0,0.046054672449827194,success,
calibration_001073,id10393/JhbyTN4ivRg/00002.wav,id10393/bGMrmiwphO0/00004.wav,utt_001284,utt_001210,1,0.8193241953849792,success,
calibration_001074,id10852/sVUfcg8XQzg/00036.wav,id11130/Zgl6gxMr9x0/00012.wav,utt_002129,utt_004443,0,0.023853877559304237,success,
calibration_001075,id10393/DMBVJM39ybM/00001.wav,id10912/Yf93Q8L4xhs/00016.wav,utt_001228,utt_002516,0,-3.592483699321747e-05,success,
calibration_001076,id10393/UGid3tWJXKw/00007.wav,id10393/dTOyxqXd_5M/00009.wav,utt_001394,utt_001242,1,0.6951192021369934,success,
calibration_001077,id10912/EvCyt2keqW4/00005.wav,id11100/XI667cEMR_c/00006.wav,utt_002377,utt_004159,0,0.08248738944530487,success,
calibration_001078,id10393/w3GPw1Kk2yQ/00015.wav,id11130/YSNOW9_jlSY/00006.wav,utt_001417,utt_004422,0,0.1612672060728073,success,
calibration_001079,id11130/7j_105F0RmM/00004.wav,id11130/EsDpyZaVI0Q/00001.wav,utt_004233,utt_004266,1,0.6152548789978027,success,
calibration_001080,id10017/Pkfu9rKM5QA/00002.wav,id10017/qFUUDSjCy5M/00003.wav,utt_000400,utt_000420,1,0.5984399318695068,success,
calibration_001081,id10017/Pkfu9rKM5QA/00004.wav,id10017/bNNIcOJGy4w/00003.wav,utt_000402,utt_000343,1,0.5279421210289001,success,
calibration_001082,id10393/sV_ohWbzzQg/00001.wav,id10852/sVUfcg8XQzg/00048.wav,utt_001371,utt_002141,0,0.06742822378873825,success,
calibration_001083,id11136/Pded8L7dHCQ/00001.wav,id11136/dRFCuIsUAOU/00002.wav,utt_004474,utt_004466,1,0.733299195766449,success,
calibration_001084,id10724/kHSikgTOz70/00004.wav,id11100/Yp4Tnl9Ob9Y/00023.wav,utt_001911,utt_004202,0,0.09390908479690552,success,
calibration_001085,id10852/2iV9HT3E1Ls/00016.wav,id11130/tXutBWbk5Mw/00001.wav,utt_002005,utt_004398,0,0.01882590539753437,success,
calibration_001086,id10912/2yUgv3B_YcI/00015.wav,id11100/vLEjFXUFGQA/00002.wav,utt_002309,utt_004145,0,-0.022936642169952393,success,
calibration_001087,id10724/XVoRDzwHwDU/00018.wav,id11136/Axf1v9rZsEw/00009.wav,utt_001974,utt_004456,0,0.06455426663160324,success,
calibration_001088,id10724/T37JG3wNeTo/00001.wav,id10724/XVoRDzwHwDU/00015.wav,utt_001920,utt_001971,1,0.6549246311187744,success,
calibration_001089,id11100/AnT9rKPkKG0/00004.wav,id11100/vLrQoGW2KSI/00001.wav,utt_004068,utt_004151,1,0.6441575288772583,success,
calibration_001090,id10017/iwN6Hu6xyM0/00005.wav,id10017/xH3Pp_5yxOk/00021.wav,utt_000397,utt_000448,1,0.6513171792030334,success,
calibration_001091,id10017/5r-26vNFeJU/00002.wav,id10017/pOJlOI5cDZw/00004.wav,utt_000304,utt_000409,1,0.7086972594261169,success,
calibration_001092,id10724/uw8SDDK6Mbk/00015.wav,id10724/xS_Mh-DOAI0/00016.wav,utt_001935,utt_001954,1,0.7247201204299927,success,
calibration_001093,id10017/bNNIcOJGy4w/00004.wav,id10017/iwN6Hu6xyM0/00002.wav,utt_000344,utt_000394,1,0.5943565964698792,success,
